FileSystem,BlockSize,InodeSize,BlockGroup,AtimeOption,JournalOption,SpecialOption,IOScheduler,Device,Throughput
ext3,2048,256,8,noatime,journal,none,deadline,ssd,17159.67
ext3,2048,256,8,noatime,journal,none,deadline,sata,13647
ext3,2048,256,8,noatime,ordered,none,noop,sas,16833
ext3,2048,256,8,noatime,ordered,none,noop,500sas,13850
ext3,2048,256,8,noatime,ordered,none,noop,ssd,17605.33
ext3,2048,256,8,noatime,ordered,none,noop,sata,13306.33
ext3,2048,256,8,noatime,ordered,none,cfq,sas,16722
ext3,2048,256,8,noatime,ordered,none,cfq,500sas,13694.33
ext3,2048,256,8,noatime,ordered,none,cfq,ssd,17522
ext3,2048,256,8,noatime,ordered,none,cfq,sata,13932.67
ext3,2048,256,8,noatime,ordered,none,deadline,sas,16894.33
ext3,2048,256,8,noatime,ordered,none,deadline,500sas,13770.33
ext3,2048,256,8,noatime,ordered,none,deadline,ssd,17557.33
ext3,2048,256,8,noatime,ordered,none,deadline,sata,13309
ext3,2048,256,8,noatime,writeback,none,noop,sas,17702.67
ext3,2048,256,8,noatime,writeback,none,noop,500sas,16064.67
ext3,2048,256,8,noatime,writeback,none,noop,ssd,18029.67
ext3,2048,256,8,noatime,writeback,none,noop,sata,15442
ext3,2048,256,8,noatime,writeback,none,cfq,sas,17479
ext3,2048,256,8,noatime,writeback,none,cfq,500sas,16083.67
ext3,2048,256,8,noatime,writeback,none,cfq,ssd,17742.67
ext3,2048,256,8,noatime,writeback,none,cfq,sata,16201
ext3,2048,256,8,noatime,writeback,none,deadline,sas,17738.33
ext3,2048,256,8,noatime,writeback,none,deadline,500sas,15844.67
ext3,2048,256,8,noatime,writeback,none,deadline,ssd,18059.33
ext3,2048,256,8,noatime,writeback,none,deadline,sata,15180.33
ext3,2048,256,16,none,none,none,noop,sas,16673.33
ext3,2048,256,16,none,none,none,noop,500sas,13813.67
ext3,2048,256,16,none,none,none,noop,ssd,17501.67
ext3,2048,256,16,none,none,none,noop,sata,14157
ext3,2048,256,16,none,none,none,cfq,sas,16789
ext3,2048,256,16,none,none,none,cfq,500sas,13592.67
ext3,2048,256,16,none,none,none,cfq,ssd,17444
ext3,2048,256,16,none,none,none,cfq,sata,14412.67
ext3,2048,256,16,none,none,none,deadline,sas,16691.33
ext3,2048,256,16,none,none,none,deadline,500sas,13687.67
ext3,2048,256,16,none,none,none,deadline,ssd,17511.67
ext3,2048,256,16,none,none,none,deadline,sata,14020
ext3,2048,256,16,none,journal,none,noop,sas,16340.67
ext3,2048,256,16,none,journal,none,noop,500sas,12222.67
ext3,2048,256,16,none,journal,none,noop,ssd,17027
ext3,2048,256,16,none,journal,none,noop,sata,13838.33
ext3,2048,256,16,none,journal,none,cfq,sas,16115.67
ext3,2048,256,16,none,journal,none,cfq,500sas,11963.33
ext3,2048,256,16,none,journal,none,cfq,ssd,16842.67
ext3,2048,256,16,none,journal,none,cfq,sata,14089
ext3,2048,256,16,none,journal,none,deadline,sas,16205.33
ext3,2048,256,16,none,journal,none,deadline,500sas,12338.33
ext3,2048,256,16,none,journal,none,deadline,ssd,16998
ext3,2048,256,16,none,journal,none,deadline,sata,13819.33
ext3,2048,256,16,none,ordered,none,noop,sas,16726.67
ext3,2048,256,16,none,ordered,none,noop,500sas,13959
ext3,2048,256,16,none,ordered,none,noop,ssd,17497.33
ext3,2048,256,16,none,ordered,none,noop,sata,14006.33
ext3,2048,256,16,none,ordered,none,cfq,sas,16659.67
ext3,2048,256,16,none,ordered,none,cfq,500sas,13819.33
ext3,2048,256,16,none,ordered,none,cfq,ssd,17414.67
ext3,2048,256,16,none,ordered,none,cfq,sata,14581.33
ext3,2048,256,16,none,ordered,none,deadline,sas,16614.33
ext3,2048,256,16,none,ordered,none,deadline,500sas,13763.67
ext3,2048,256,16,none,ordered,none,deadline,ssd,17519.67
ext3,2048,256,16,none,ordered,none,deadline,sata,13723.33
ext3,2048,256,16,none,writeback,none,noop,sas,17705.67
ext3,2048,256,16,none,writeback,none,noop,500sas,16404
ext3,2048,256,16,none,writeback,none,noop,ssd,17945.33
ext3,2048,256,16,none,writeback,none,noop,sata,16298.33
ext3,2048,256,16,none,writeback,none,cfq,sas,17458.67
ext3,2048,256,16,none,writeback,none,cfq,500sas,16263.67
ext3,2048,256,16,none,writeback,none,cfq,ssd,17697
ext3,2048,256,16,none,writeback,none,cfq,sata,16126.67
ext3,2048,256,16,none,writeback,none,deadline,sas,17665.67
ext3,2048,256,16,none,writeback,none,deadline,500sas,16505.33
ext3,2048,256,16,none,writeback,none,deadline,ssd,17974
ext3,2048,256,16,none,writeback,none,deadline,sata,16336
ext3,2048,256,16,noatime,none,none,noop,sas,16735.67
ext3,2048,256,16,noatime,none,none,noop,500sas,13876
ext3,2048,256,16,noatime,none,none,noop,ssd,17537.67
ext3,2048,256,16,noatime,none,none,noop,sata,14362.33
ext3,2048,256,16,noatime,none,none,cfq,sas,16729.67
ext3,2048,256,16,noatime,none,none,cfq,500sas,13762.67
ext3,2048,256,16,noatime,none,none,cfq,ssd,17494.67
ext3,2048,256,16,noatime,none,none,cfq,sata,14615.33
ext3,2048,256,16,noatime,none,none,deadline,sas,16721.33
ext3,2048,256,16,noatime,none,none,deadline,500sas,13811.67
ext3,2048,256,16,noatime,none,none,deadline,ssd,17588.67
ext3,2048,256,16,noatime,none,none,deadline,sata,14311
ext3,2048,256,16,noatime,journal,none,noop,sas,16576.33
ext3,2048,256,16,noatime,journal,none,noop,500sas,12710.33
ext3,2048,256,16,noatime,journal,none,noop,ssd,17132
ext3,2048,256,16,noatime,journal,none,noop,sata,14492.67
ext3,2048,256,16,noatime,journal,none,cfq,sas,16383.67
ext3,2048,256,16,noatime,journal,none,cfq,500sas,12760
ext3,2048,256,16,noatime,journal,none,cfq,ssd,16907.67
ext3,2048,256,16,noatime,journal,none,cfq,sata,14863.33
ext3,2048,256,16,noatime,journal,none,deadline,sas,16539
ext3,2048,256,16,noatime,journal,none,deadline,500sas,13110.67
ext3,2048,256,16,noatime,journal,none,deadline,ssd,17127.33
ext3,2048,256,16,noatime,journal,none,deadline,sata,14315.33
ext3,2048,256,16,noatime,ordered,none,noop,sas,16693
ext3,2048,256,16,noatime,ordered,none,noop,500sas,14033.67
ext3,2048,256,16,noatime,ordered,none,noop,ssd,17577.67
ext3,2048,256,16,noatime,ordered,none,noop,sata,14179.33
ext3,2048,256,16,noatime,ordered,none,cfq,sas,16783.33
ext3,2048,256,16,noatime,ordered,none,cfq,500sas,13941
ext3,2048,256,16,noatime,ordered,none,cfq,ssd,17472.33
ext3,2048,256,16,noatime,ordered,none,cfq,sata,14459.33
ext3,2048,256,16,noatime,ordered,none,deadline,sas,16708.33
ext3,2048,256,16,noatime,ordered,none,deadline,500sas,13692.33
ext3,2048,256,16,noatime,ordered,none,deadline,ssd,17576.33
ext3,2048,256,16,noatime,ordered,none,deadline,sata,14536
ext3,2048,256,16,noatime,writeback,none,noop,sas,17765.67
ext3,2048,256,16,noatime,writeback,none,noop,500sas,16718.67
ext3,2048,256,16,noatime,writeback,none,noop,ssd,17969.33
ext3,2048,256,16,noatime,writeback,none,noop,sata,16297.33
ext3,2048,256,16,noatime,writeback,none,cfq,sas,17545.67
ext3,2048,256,16,noatime,writeback,none,cfq,500sas,16273.33
ext3,2048,256,16,noatime,writeback,none,cfq,ssd,17691
ext3,2048,256,16,noatime,writeback,none,cfq,sata,16256
ext3,2048,256,16,noatime,writeback,none,deadline,sas,17761
ext3,2048,256,16,noatime,writeback,none,deadline,500sas,16600.67
ext3,2048,256,16,noatime,writeback,none,deadline,ssd,17968.67
ext3,2048,256,16,noatime,writeback,none,deadline,sata,16360.33
ext3,2048,512,none,none,none,none,noop,sas,16708
ext3,2048,512,none,none,none,none,noop,500sas,13875.67
ext3,2048,512,none,none,none,none,noop,ssd,17520.67
ext3,2048,512,none,none,none,none,noop,sata,13862.33
ext3,2048,512,none,none,none,none,cfq,sas,16602
ext3,2048,512,none,none,none,none,cfq,500sas,13718.33
ext3,2048,512,none,none,none,none,cfq,ssd,17422
ext3,2048,512,none,none,none,none,cfq,sata,14084.33
ext3,2048,512,none,none,none,none,deadline,sas,16676.67
ext3,2048,512,none,none,none,none,deadline,500sas,13914
ext3,2048,512,none,none,none,none,deadline,ssd,17476.33
ext3,2048,512,none,none,none,none,deadline,sata,14028
ext3,2048,512,none,none,journal,none,noop,sas,16245
ext3,2048,512,none,none,journal,none,noop,500sas,12449
ext3,2048,512,none,none,journal,none,noop,ssd,16984
ext3,2048,512,none,none,journal,none,noop,sata,13763.67
ext3,2048,512,none,none,journal,none,cfq,sas,16048
ext3,2048,512,none,none,journal,none,cfq,500sas,12257.67
ext3,2048,512,none,none,journal,none,cfq,ssd,16769
ext3,2048,512,none,none,journal,none,cfq,sata,13610.33
ext3,2048,512,none,none,journal,none,deadline,sas,16184.33
ext3,2048,512,none,none,journal,none,deadline,500sas,12194.33
ext3,2048,512,none,none,journal,none,deadline,ssd,16954.33
ext3,2048,512,none,none,journal,none,deadline,sata,13936
ext3,2048,512,none,none,ordered,none,noop,sas,16782.67
ext3,2048,512,none,none,ordered,none,noop,500sas,13928.33
ext3,2048,512,none,none,ordered,none,noop,ssd,17486.67
ext3,2048,512,none,none,ordered,none,noop,sata,14017.67
ext3,2048,512,none,none,ordered,none,cfq,sas,16685
ext3,2048,512,none,none,ordered,none,cfq,500sas,13768.67
ext3,2048,512,none,none,ordered,none,cfq,ssd,17464
ext3,2048,512,none,none,ordered,none,cfq,sata,14414.67
ext3,2048,512,none,none,ordered,none,deadline,sas,16767
ext3,2048,512,none,none,ordered,none,deadline,500sas,13832.33
ext3,2048,512,none,none,ordered,none,deadline,ssd,17488.33
ext3,2048,512,none,none,ordered,none,deadline,sata,13806.33
ext3,2048,512,none,none,writeback,none,noop,sas,17718
ext3,2048,512,none,none,writeback,none,noop,500sas,16403.33
ext3,2048,512,none,none,writeback,none,noop,ssd,17906.67
ext3,2048,512,none,none,writeback,none,noop,sata,16184.33
ext3,2048,512,none,none,writeback,none,cfq,sas,17521.33
ext3,2048,512,none,none,writeback,none,cfq,500sas,16194
ext3,2048,512,none,none,writeback,none,cfq,ssd,17683.33
ext3,2048,512,none,none,writeback,none,cfq,sata,16518.67
ext3,2048,512,none,none,writeback,none,deadline,sas,17724.33
ext3,2048,512,none,none,writeback,none,deadline,500sas,16359.33
ext3,2048,512,none,none,writeback,none,deadline,ssd,17908
ext3,2048,512,none,none,writeback,none,deadline,sata,16211.67
ext3,2048,512,none,noatime,none,none,noop,sas,16707
ext3,2048,512,none,noatime,none,none,noop,500sas,13836
ext3,2048,512,none,noatime,none,none,noop,ssd,17588
ext3,2048,512,none,noatime,none,none,noop,sata,14347.67
ext3,2048,512,none,noatime,none,none,cfq,sas,16658.33
ext3,2048,512,none,noatime,none,none,cfq,500sas,13763
ext3,2048,512,none,noatime,none,none,cfq,ssd,17507.67
ext3,2048,512,none,noatime,none,none,cfq,sata,14833.67
ext3,2048,512,none,noatime,none,none,deadline,sas,16740.67
ext3,2048,512,none,noatime,none,none,deadline,500sas,13811.33
ext3,2048,512,none,noatime,none,none,deadline,ssd,17534
ext3,2048,512,none,noatime,none,none,deadline,sata,14208.67
ext3,2048,512,none,noatime,journal,none,noop,sas,16503.67
ext3,2048,512,none,noatime,journal,none,noop,500sas,12881.67
ext3,2048,512,none,noatime,journal,none,noop,ssd,17068
ext3,2048,512,none,noatime,journal,none,noop,sata,14546
ext3,2048,512,none,noatime,journal,none,cfq,sas,16367.67
ext3,2048,512,none,noatime,journal,none,cfq,500sas,12335
ext3,2048,512,none,noatime,journal,none,cfq,ssd,16908.33
ext3,2048,512,none,noatime,journal,none,cfq,sata,14319.33
ext3,2048,512,none,noatime,journal,none,deadline,sas,16492.67
ext3,2048,512,none,noatime,journal,none,deadline,500sas,12719.67
ext3,2048,512,none,noatime,journal,none,deadline,ssd,17094.67
ext3,2048,512,none,noatime,journal,none,deadline,sata,14379.33
ext3,2048,512,none,noatime,ordered,none,noop,sas,16736
ext3,2048,512,none,noatime,ordered,none,noop,500sas,13888
ext3,2048,512,none,noatime,ordered,none,noop,ssd,17533
ext3,2048,512,none,noatime,ordered,none,noop,sata,14374
ext3,2048,512,none,noatime,ordered,none,cfq,sas,16753.33
ext3,2048,512,none,noatime,ordered,none,cfq,500sas,13722.33
ext3,2048,512,none,noatime,ordered,none,cfq,ssd,17486.67
ext3,2048,512,none,noatime,ordered,none,cfq,sata,14803.33
ext3,2048,512,none,noatime,ordered,none,deadline,sas,16846.33
ext3,2048,512,none,noatime,ordered,none,deadline,500sas,14035.67
ext3,2048,512,none,noatime,ordered,none,deadline,ssd,17527.67
ext3,2048,512,none,noatime,ordered,none,deadline,sata,14060
ext3,2048,512,none,noatime,writeback,none,noop,sas,17798.33
ext3,2048,512,none,noatime,writeback,none,noop,500sas,16469.67
ext3,2048,512,none,noatime,writeback,none,noop,ssd,17952.33
ext3,2048,512,none,noatime,writeback,none,noop,sata,16258.33
ext3,2048,512,none,noatime,writeback,none,cfq,sas,17469.33
ext3,2048,512,none,noatime,writeback,none,cfq,500sas,16352.67
ext3,2048,512,none,noatime,writeback,none,cfq,ssd,17757.33
ext3,2048,512,none,noatime,writeback,none,cfq,sata,16434.33
ext3,2048,512,none,noatime,writeback,none,deadline,sas,17766.67
ext3,2048,512,none,noatime,writeback,none,deadline,500sas,16479
ext3,2048,512,none,noatime,writeback,none,deadline,ssd,17931.33
ext3,2048,512,none,noatime,writeback,none,deadline,sata,16230.33
ext3,2048,512,2,none,none,none,noop,sas,14890.67
ext3,2048,512,2,none,none,none,noop,500sas,10244.67
ext3,2048,512,2,none,none,none,noop,ssd,17152.33
ext3,2048,512,2,none,none,none,noop,sata,8607
ext3,2048,512,2,none,none,none,cfq,sas,14823.67
ext3,2048,512,2,none,none,none,cfq,500sas,10397
ext3,2048,512,2,none,none,none,cfq,ssd,16934.67
ext3,2048,512,2,none,none,none,cfq,sata,8868.33
ext3,2048,512,2,none,none,none,deadline,sas,14838.67
ext3,2048,512,2,none,none,none,deadline,500sas,10031.33
ext3,2048,512,2,none,none,none,deadline,ssd,17146.33
ext3,2048,512,2,none,none,none,deadline,sata,8611
ext3,2048,512,2,none,journal,none,noop,sas,13617.33
ext3,2048,512,2,none,journal,none,noop,500sas,6031.67
ext3,2048,512,2,none,journal,none,noop,ssd,16584.67
ext3,2048,512,2,none,journal,none,noop,sata,7244.67
ext3,2048,512,2,none,journal,none,cfq,sas,13345.33
ext3,2048,512,2,none,journal,none,cfq,500sas,6086
ext3,2048,512,2,none,journal,none,cfq,ssd,16106.33
ext3,2048,512,2,none,journal,none,cfq,sata,7303
ext3,2048,512,2,none,journal,none,deadline,sas,13601.33
ext3,2048,512,2,none,journal,none,deadline,500sas,6134.33
ext3,2048,512,2,none,journal,none,deadline,ssd,16566
ext3,2048,512,2,none,journal,none,deadline,sata,7230
ext3,2048,512,2,none,ordered,none,noop,sas,14987.67
ext3,2048,512,2,none,ordered,none,noop,500sas,10130
ext3,2048,512,2,none,ordered,none,noop,ssd,17099.67
ext3,2048,512,2,none,ordered,none,noop,sata,8629.67
ext3,2048,512,2,none,ordered,none,cfq,sas,14932.67
ext3,2048,512,2,none,ordered,none,cfq,500sas,10085.67
ext3,2048,512,2,none,ordered,none,cfq,ssd,17030
ext3,2048,512,2,none,ordered,none,cfq,sata,9072.67
ext3,2048,512,2,none,ordered,none,deadline,sas,14942
ext3,2048,512,2,none,ordered,none,deadline,500sas,10124.33
ext3,2048,512,2,none,ordered,none,deadline,ssd,17129.67
ext3,2048,512,2,none,ordered,none,deadline,sata,8838.67
ext3,2048,512,2,none,writeback,none,noop,sas,15708
ext3,2048,512,2,none,writeback,none,noop,500sas,10551
ext3,2048,512,2,none,writeback,none,noop,ssd,17537.67
ext3,2048,512,2,none,writeback,none,noop,sata,8946.67
ext3,2048,512,2,none,writeback,none,cfq,sas,15497.67
ext3,2048,512,2,none,writeback,none,cfq,500sas,10361
ext3,2048,512,2,none,writeback,none,cfq,ssd,17205.67
ext3,2048,512,2,none,writeback,none,cfq,sata,8992.33
ext3,2048,512,2,none,writeback,none,deadline,sas,15619
ext3,2048,512,2,none,writeback,none,deadline,500sas,10458.67
ext3,2048,512,2,none,writeback,none,deadline,ssd,17569
ext3,2048,512,2,none,writeback,none,deadline,sata,8804.33
ext3,2048,512,2,noatime,none,none,noop,sas,14999.33
ext3,2048,512,2,noatime,none,none,noop,500sas,10262.67
ext3,2048,512,2,noatime,none,none,noop,ssd,17202.67
ext3,2048,512,2,noatime,none,none,noop,sata,8776
ext3,2048,512,2,noatime,none,none,cfq,sas,14987.67
ext3,2048,512,2,noatime,none,none,cfq,500sas,10071.67
ext3,2048,512,2,noatime,none,none,cfq,ssd,17069.33
ext3,2048,512,2,noatime,none,none,cfq,sata,9011.67
ext3,2048,512,2,noatime,none,none,deadline,sas,15030
ext3,2048,512,2,noatime,none,none,deadline,500sas,10132.33
ext3,2048,512,2,noatime,none,none,deadline,ssd,17164.33
ext3,2048,512,2,noatime,none,none,deadline,sata,8813
ext3,2048,512,2,noatime,journal,none,noop,sas,13666.67
ext3,2048,512,2,noatime,journal,none,noop,500sas,6182
ext3,2048,512,2,noatime,journal,none,noop,ssd,16701.33
ext3,2048,512,2,noatime,journal,none,noop,sata,7401.67
ext3,2048,512,2,noatime,journal,none,cfq,sas,13584.67
ext3,2048,512,2,noatime,journal,none,cfq,500sas,6187.33
ext3,2048,512,2,noatime,journal,none,cfq,ssd,16328
ext3,2048,512,2,noatime,journal,none,cfq,sata,7640.67
ext3,2048,512,2,noatime,journal,none,deadline,sas,13723.67
ext3,2048,512,2,noatime,journal,none,deadline,500sas,6181.67
ext3,2048,512,2,noatime,journal,none,deadline,ssd,16722.67
ext3,2048,512,2,noatime,journal,none,deadline,sata,7372.33
ext3,2048,512,2,noatime,ordered,none,noop,sas,14986.33
ext3,2048,512,2,noatime,ordered,none,noop,500sas,10224
ext3,2048,512,2,noatime,ordered,none,noop,ssd,17239.33
ext3,2048,512,2,noatime,ordered,none,noop,sata,8764
ext3,2048,512,2,noatime,ordered,none,cfq,sas,15012
ext3,2048,512,2,noatime,ordered,none,cfq,500sas,10017.33
ext3,2048,512,2,noatime,ordered,none,cfq,ssd,17051.33
ext3,2048,512,2,noatime,ordered,none,cfq,sata,8930
ext3,2048,512,2,noatime,ordered,none,deadline,sas,14949.33
ext3,2048,512,2,noatime,ordered,none,deadline,500sas,10178.67
ext3,2048,512,2,noatime,ordered,none,deadline,ssd,17123.67
ext3,2048,512,2,noatime,ordered,none,deadline,sata,8855
ext3,2048,512,2,noatime,writeback,none,noop,sas,15722.33
ext3,2048,512,2,noatime,writeback,none,noop,500sas,10643
ext3,2048,512,2,noatime,writeback,none,noop,ssd,17615.67
ext3,2048,512,2,noatime,writeback,none,noop,sata,8745.33
ext3,2048,512,2,noatime,writeback,none,cfq,sas,15498.33
ext3,2048,512,2,noatime,writeback,none,cfq,500sas,10446.33
ext3,2048,512,2,noatime,writeback,none,cfq,ssd,17262
ext3,2048,512,2,noatime,writeback,none,cfq,sata,9427.67
ext3,2048,512,2,noatime,writeback,none,deadline,sas,15774.67
ext3,2048,512,2,noatime,writeback,none,deadline,500sas,10610
ext3,2048,512,2,noatime,writeback,none,deadline,ssd,17535
ext3,2048,512,2,noatime,writeback,none,deadline,sata,8688.67
ext3,2048,512,4,none,none,none,noop,sas,16034
ext3,2048,512,4,none,none,none,noop,500sas,11858.33
ext3,2048,512,4,none,none,none,noop,ssd,17337
ext3,2048,512,4,none,none,none,noop,sata,10716
ext3,2048,512,4,none,none,none,cfq,sas,16101
ext3,2048,512,4,none,none,none,cfq,500sas,11851.33
ext3,2048,512,4,none,none,none,cfq,ssd,17214.67
ext3,2048,512,4,none,none,none,cfq,sata,10603
ext3,2048,512,4,none,none,none,deadline,sas,15949.33
ext3,2048,512,4,none,none,none,deadline,500sas,11800.33
ext3,2048,512,4,none,none,none,deadline,ssd,17264
ext3,2048,512,4,none,none,none,deadline,sata,10333.67
ext3,2048,512,4,none,journal,none,noop,sas,14714.33
ext3,2048,512,4,none,journal,none,noop,500sas,6889.33
ext3,2048,512,4,none,journal,none,noop,ssd,16766
ext3,2048,512,4,none,journal,none,noop,sata,10023.33
ext3,2048,512,4,none,journal,none,cfq,sas,14570.67
ext3,2048,512,4,none,journal,none,cfq,500sas,6984
ext3,2048,512,4,none,journal,none,cfq,ssd,16408.67
ext3,2048,512,4,none,journal,none,cfq,sata,9692
ext3,2048,512,4,none,journal,none,deadline,sas,14557.33
ext3,2048,512,4,none,journal,none,deadline,500sas,6785.67
ext3,2048,512,4,none,journal,none,deadline,ssd,16729.33
ext3,2048,512,4,none,journal,none,deadline,sata,9482.33
ext3,2048,512,4,none,ordered,none,noop,sas,16015.67
ext3,2048,512,4,none,ordered,none,noop,500sas,11713.67
ext3,2048,512,4,none,ordered,none,noop,ssd,17326.67
ext3,2048,512,4,none,ordered,none,noop,sata,10499
ext3,2048,512,4,none,ordered,none,cfq,sas,16073
ext3,2048,512,4,none,ordered,none,cfq,500sas,11760.67
ext3,2048,512,4,none,ordered,none,cfq,ssd,17173.67
ext3,2048,512,4,none,ordered,none,cfq,sata,10975.33
ext3,2048,512,4,none,ordered,none,deadline,sas,16042
ext3,2048,512,4,none,ordered,none,deadline,500sas,11726.33
